Product,Rating,Review
Motorola Edge 50 Pro 5G,5,"The beautiful beast is here!

Well, Moto has just nailed it. The first impressions are so good.

Beautiful:
1. The phone looks gorgeous in the hand.
2. Its slim and Bezel-less curved display makes it look ultra premium.
3. The back of the phone has got a velvet finish which makes it Scratch proof.

Beast:
1. The battery is insane. It lasted for 1.5 days easily for me with hotspot on and heavy usage. Moreover it charges completely in 30 min with the 125W charger given with the 12gb variant.

2. The performance is as smooth as my girlfriend's skin.

3. The camera details are crazy. Here's Einstein (my dog-baby and TailBlaze co-founder) in the photo. The setting was low-light but the details are crazy.
4. Wireless charging worked pretty smooth in my car and the speaker is insanely loud and clear.
5. Network reception is great too!

I mean this is the best phone I have ever put my hands on in this price range out of the 100 phones I have reviewed.

Kudos to Team Moto!"
Motorola Edge 50 Pro 5G,4,Who are all looking for buy this mobile great decision you can buy best mobile ever this price segment very much impressed moto❤️
Motorola Edge 50 Pro 5G,5,The phone is good but the Flipkart service is worse .
Motorola Edge 50 Pro 5G,5,"I had moto edge 20 previously, it is a great update overall. Although moto has done a phenomenal job with the camera this time, they should also keep update cycles in mind this time.
Still the camera needs some optimisation, it feels slower during processing of images. Don't step back seeing it's ufs 2.2, it is well optimised and supersedes its competitors. Well built phone for the price point.
Although I had one complaint from moto that I didn't get any pre applied scratch guard on the phone, instead a scratch guard was provided in the box for self application, maybe this was a case with my unit only, so moto should address that in future shipments too."
Motorola Edge 50 Pro 5G,5,"Mind Blowing product.,. Such a terrific quality 💯 camera quality is awesome 😎"
Motorola Edge 50 Pro 5G,5,"I have been using this mobile for the last 6 days and overall I am very Happy with this mobile.

1. Design: The design is very eye-catching and, feels very good and confident to hold in hand.

2. Camera: Camera set up is really awesome and best in this segment. I was impressed with the night photography. The best cameras.

3. Screen: Very impressive screen, eye comfort, and curved screen gives a very unique look to the phone.

4. Battery: Battery back is good for one full day by keeping the internet all the time on. I especially want to talk about a 125W charger which really charges mobile in less time.

I am really happy with this mobile and recommend buying it."
Motorola Edge 50 Pro 5G,3,"The phone gets warm sometimes. Especially after the 1st boot up it got very hot. Also it gets warm when installing any app.
Charging drops really fast even when you are playing less cpu/gpu intensive games. Even watching vids will reduce ur battery fast. The phone heating issue is kinda weird, it gets hot sometimes over the smallest of the tasks and sometimes it won't.
If u use ur phone very less, the charge will probably stay for 1 or 2 days but that less of a
usage is not possible nowadays.
Given that Overheating and battery optimisation issues many reviewers are reporting, I hope they are fixable by software updates.
It's really annoying that none of the YT reviewers mentioned these issues."
Motorola Edge 50 Pro 5G,3,"Superb Design
Trendy Look
Decent Display
Fast Charger
All these are good...

But Heating Issue makes it hard to Hold... Immediate bug fix needed..."
Motorola Edge 50 Pro 5G,4,Very good performance
Motorola Edge 50 Pro 5G,4,"The design is good, the battery draining too fast, heating issues"
Motorola Edge 50 Pro 5G,4,"Camera awesome
Zoom fantastic

24 min to 20 min full charge

Some heating issue but am continuously use mobile
12.30 to 6.30
24% remaining battery 4500 but osm as this capacity

Performance superb
As this budget phone

Charge very fast"
Motorola Edge 50 Pro 5G,5,Overall a decent product.needs to improve front camera
Motorola Edge 50 Pro 5G,5,Over all 10/9
Motorola Edge 50 Pro 5G,5,"I'm Giving Honest Review After Using it For more than 8Day .. let meat after 1 month..
I am Mentioning the Cons First..
1. The Battery is not Efficient for a whole long day you have to charge it twice per day . If u are a normal user and use it on only a4g/lte network then u may use it for whole working day
But if u are heavy user u have a charge it minimum 2 times or may be 3 times . It totally depends up to your uses and needs

Pros... But u will get 80/125 watts fqst charging adapter so don't worry it can charge only 40/20 min around .. actually they told 124 whattt charge it will take 19 min but it not true it take around 40 min

2.I noticed it's heating issues... bit don't think it's a Cons Caz I used I phone 12 for photography it is also get heated within 10 minutes of use so don't worry it's a normal

But if u are heavy Using it at outside in the sun or any temperature area then try to avoid it

If u use it for gaming or heavy use then try to sit any cool place like ac room or at least in front af fan then there is no heating issue.....

Some youtuber said if u aren't use tempered glass for the very first day it gets scratches but totally false
cons..
1.battery is not up to the mark
2.turbo charging is good but it will heat your phone too much
3. No official motorola store to buy accessories
4. Camera take few minutes to enhance photo
5. They provided plastic screen guard (film)
Do not come with pre installed .

These phone gives u full of features and pro things ..
1. Display quality and brightness is awesome
2.camera is Next level it work with auto enhancement
3.Ram management is perfect . Still not found any choppy or lauggs
4.multitasking and gaming performance is good
5. Ip68 rating give u freedom to use worry free
6. It's comes with Dolby dual speakers sound Quality awesome
7. Most imp network quality it work 5g network Superficialy band is best
8. It's handy phone it will fits any size of hand
9. When it come in hand people noticed awesome feel
10.design is cool."
Motorola Edge 50 Pro 5G,5,"the phone is quite amazing with IP68 , USB type C gen 3.1 though it comes with ufs 2.2 but it is well optimized for day to day use, Battery backup is also good but need some time to observe the usage pattern , kudos to the camera"
Motorola Edge 50 Pro 5G,5,Amazing phone in budget price.
Motorola Edge 50 Pro 5G,4,"Excellent product
Display is awesome
Batery is good
Camara is excellent for this price"
Motorola Edge 50 Pro 5G,4,Product is good Only heating issue
Motorola Edge 50 Pro 5G,5,"Amazing work by the entire Motorola team, experiencing an amazing device like this after a long time...."
Motorola Edge 50 Pro 5G,5,"Amazing product really loved using it ,cover quality is little bit poor but the overall product is amazing"
Motorola Edge 50 Pro 5G,5,"Reviewing after 6days of using Moto Edge 50pro (125W, 12gb RAM variant)

Display - 10/10

Battery - 9/10

Camera - 9/10

Charging - 9/10

Light weight, premiumness, flagship features

Charging speed (125W):

0-50% in 11min

0-80% in 17mins

0-100% in 21mins.

This phone is very good as per the specs provided. You can go for it. I hope heating issues will be"
Motorola Edge 50 Pro 5G,5,"It has best camera setup. The 10mp telephoto is the same used in galaxy s24 and it takes impressive portraits.
The battery backup is quite decent.
UI is also very smooth but has no gallery app and file manager app."
Motorola Edge 50 Pro 5G,3,"Having issue with the double back tap option in the phone, it does not work most of the time. Apart from the had few issues with the performance, overall a decent phone. Anyone else having an issue with the double back tap (Quick launch) feature?"
Motorola Edge 50 Pro 5G,4,"Point-wise review for the Motorola Edge 50 Pro:

1. Stunning Display: The 6.7-inch P-OLED display offers vibrant colors and crisp details.
2. Powerful Performance: The Snapdragon 7 Gen 3 chipset with up to 12GB RAM ensures smooth multitasking and gaming.
3. Impressive Camera System: The 50MP main camera, along with ultrawide and telephoto lenses, captures stunning photos.
4. Battery and Charging: The 4500mAh battery with 125W wired charging provides all-day usage and quick
recharges.
5. Room for Improvement: Video recording stability and haptic feedback could have been better. I hope Motorola can fix the video recording part through a software update."
Motorola Edge 50 Pro 5G,4,"I clicked a picture, it said it's processing but didn't show in my gallery and it vanished. The phone heats up in Vivid display mode."
Motorola Edge 50 Pro 5G,4,"Nice camara
Nice performance
Super fast charging"
Motorola Edge 50 Pro 5G,5,"I usually don't write reviews but this phone deserves every praise there is to offer. Phone usually charges within 20-30 mins. And gives a whole day worth of screen time. The curved display is fantastic to touch and watch. Brightness is too good (I use it at 60%) and it's still too bright.
The processor is pretty good for gaming and daily usage. UI is pretty good and easy to use. Camera is awesome and preforms better than expectations. Especially the AI zoom... People were surprised when they saw the quality of images and videos this camera delivers. Lastly, the water resistance.... Today I went to WoW Waterpark and took the phone with me in all the rides... Suffice to say not a single issue with the phone and the videos are top notch. Anyone looking to buy a good mid range phone should definitely buy this without giving a second thought. Moto has really outdone itself with this model."
Motorola Edge 50 Pro 5G,5,"Better experience, 😉
Happy with this product.💜
Budget friendly.🤝."
Motorola Edge 50 Pro 5G,5,Mobile is great for those who have moderate use. The camera is superb and the battery gives one day backup easily. It takes max 30 min to full charge. I love the design and screen resolution. It's the perfect mobile for daily use. No complaints at all.
Motorola Edge 50 Pro 5G,5,"Excellent phone for this price range.

The camera is very good, and the OLED screen is just amazing. Charge goes from 5% to 80% in less than 15 minutes. The performance is on par for the segment, and there is absolutely no lag for day to day standard usage. The phone does get warm during some operations, but it is well within the limit.

The only negative is that the curved edge sometimes results in touch related issues. It happens only in some conditions of holding the phone in some specific way, and it's difficult to pinpoint the exact reason."
Motorola Edge 50 Pro 5G,5,"Battery:
I wake up in the morning charge my phone and come to the office, watch a movie on the train, use the office Wi-Fi all day, the phone is used enough, on the way home to watch a movie, come back home and use the Wi-Fi, my mobile data usage is very low. About 2-3 hours all day, but when I wake up the next day, the phone has above 40 percent charge, tell me if it's a good battery or a bad battery.
Camera:
I have been using S21FE5G mobile for 2 years so my Samsung was best except for portrait mode, but one more thing my Samsung camera app was slow, which this phone doesn't have, it is very fast.
Performance:
I was scared to buy after seeing negative reviews in many places that UFS 2.1 is very slow but after using it for 10 days I couldn't feel the slowness from any angle.
If there is any glitch, it is from the UI, it will be fixed when the software update comes.
Charger/Temperature:
I saw reviews in many places that there is overheat issue but when I set up the phone it got hot but I don't get overheat all day even from non AC and when I charge it with 125-watt charger the phone gets hot that's normal there shouldn't be so much controversy about it, if I Let me give you a small example. My Samsung phone charger was 25 watts. When my phone was charged below 15% to 100%, both the charger and the phone would be very hot, so I think it's normal.
Sound:
There are stereo speakers, the sound is strong but the quality could be better.
Display:
When I bought the phone I didn't even know if it had any display protection but Motorola chat support confirmed to me that it has Gorilla Glass 5 protection which I have saved a screenshot of."
Motorola Edge 50 Pro 5G,5,Motorola edge 50 pro is the best smartphone for mid range user. Go fot it without hesitation.
Motorola Edge 50 Pro 5G,5,Good... Value for money
Motorola Edge 50 Pro 5G,5,Value for money
Motorola Edge 50 Pro 5G,5,Great phone...😍
Motorola Edge 50 Pro 5G,4,"Haven't used the Motorola device for a long time. Using this for a couple of weeks now. Coming from Oneplus 7, I feel performance hasn't really dropped. Camera is definitely an upgrade and the only improvement area would be processing time for photos. Update can fix it. Display and design are top notch considering the price of the device. Haptics could have been better but remember what you are paying. Overall it's a flagship challenging device for sure. Good for daily use, charging speeds are insanely fast. I haven't observed heating issues at all. It just gets warm sometimes. Just hoping for on time software updates from Motorola at least after implementing the New UI.
Please note that UFS storage and RAM type for this phone are well
optimised and I haven't felt lag at all.
I have purchased the moonlight Pearl and it looks standout from the rest of the Mobiles.
One more suggestion for Motorola is to roll out some AI features that other brands are doing for better user experience.
I will update the review after long term use."
Motorola Edge 50 Pro 5G,5,Very good camera phone
Motorola Edge 50 Pro 5G,4,"I am purchased this mobile on 14 may and received on 16 may. phone is good value for money . Camera awesome, battery 5000 mah is quite good for daily use but 4500 mah ok , charging time 40 minute plus 0 to 100 percent with 125 watt charger but over all phone good."
Motorola Edge 50 Pro 5G,4,"Hallo moto
Nice product moto
Amazing product
World No1 phone
Camera....D.S.L.R🥰😍"
Motorola Edge 50 Pro 5G,4,"Very Good Camera, Very fast charging speed but battery is little bit on lower side but enough for normal user. Nice design and very comfortable feel in hand. Over all good phone."
Motorola Edge 50 Pro 5G,4,"It's a nice product.
The camera is good. Bit sometimes lag. Performance is good.
Battery backup is not so good initially as high usage. Later when it becomes normal usage almost 1 day back up.
Charging is super fast within 25-30 mins with a
125w ch
arger. The charger is a big one, you need to buy an adapter, else it touches the switches.

User interface, need to adjust I was an apple user.

Curved display is a great experience.
Flipkart experience is somewhat bad. Due to delay in delivery Many a times.
Overall it's good purchase"
Motorola Edge 50 Pro 5G,4,The mobile is very good in this range...only problem is the battery as it is not that long enduring
Motorola Edge 50 Pro 5G,4,"The only thing I don't like is the phone getting heated up while charging and also if we play big games like pubg and COD.
If motorola do any upgrade on it it will be a class phone.
Rest all is way better"
Motorola Edge 50 Pro 5G,4,"Amazed with photo quality, Battery life should be better.
Gorilla glass 5 is Good but should provide victus protection in new phones"
Motorola Edge 50 Pro 5G,4,"Phone ok . Not a wow feeling . Battery department needs to be improved , I am using it in adaptive battery mode to use it longer for normal routine tasks . Phone screen is vulnerable to get broken better use a high quality case cover and screen guard"
Motorola Edge 50 Pro 5G,4,"It's first day yet, camera is awesome, rest of the feature yet to establish, screen guard has been applied already, but no tempered glass in box, charging is good, but mobile feels heated little bit, have to see how it is on further usage.."
Motorola Edge 50 Pro 5G,4,Good product by moto.The camera is really good.display and performance is also good.only drawback is heating while charging.
Motorola Edge 50 Pro 5G,4,"Display ✅
Camera ✅
Performance ✅
Charge ✅
Battery ❌"
Motorola Edge 50 Pro 5G,4,"Battery is disappointing me. In general uses it drains fast. And in moderate use, we have to charge it twice. Otherwise rest is very fabulous and fantastic. moto should care for its battery backup."
Motorola Edge 50 Pro 5G,4,Good. Buy if you like stock Android experience. Overall good
Motorola Edge 50 Pro 5G,4,"Good one,
Best choice
Go for it
Budget phone..."
Motorola Edge 50 Pro 5G,4,Compared to other phones this is a masterpiece on this budget to match near flagship phones. Looking for software updates to fix minor bugs on HD settings
Motorola Edge 50 Pro 5G,4,"You can feel the improvement Motorola has done.Lookwise and design it's awesome.
Camera,Display upto the mark.Haptics should have better.It moto works on regular software update then it would be phenomenal.

Cons only I can say is heating issue while charging."
Motorola Edge 50 Pro 5G,4,Amazing phone!! The camera stability is great. If you charge your phone once you can use it for a day. The fast charging does heat up the phone a little. Good for light gaming.
Motorola Edge 50 Pro 5G,4,A prefect phone from Moto
Motorola Edge 50 Pro 5G,5,Best in budget mobile. Camera and battery can be better. Display is bright and smooth
Motorola Edge 50 Pro 5G,5,"Great phone, highly recommend If anyone wants to buy in this price segment.

Two points moto to consider -
1. Pls start to Make it in INDIA-HIGHLY RECOMMENDED
2. pls add an IR blaster, some techies like having control in their phones...
3. Chargers electric pin side to be narrow."
Motorola Edge 50 Pro 5G,5,"Looks good feels good , display seems better than other Samsung amoleds , charging speed is too fast seems scary but battery backup not that good but decent"
Motorola Edge 50 Pro 5G,5,Great phone. Value for money
Motorola Edge 50 Pro 5G,5,"Review after 10 days of use.
1 - Camera 10/10
2 - Display 10/10
3 - Battery 09/10
4 - Charging 10/10
5 - Performance 10/10

With respect to other reviews, no heating issue was observed during usage and charging. For office use, I am getting a minimum 28 hours of battery backup. 125W charger takes 30min to change from 10-100%. The camera quality is really superb. The display is also good. The only problem which is observed is - screen guard and mobile cover provided with mobile are very poor quality and not for use. The camera takes some 6-8 seconds to process the picture. It may be solved in the next update. Worth for money. Thanks to Flipkart for quick and smooth service."
Motorola Edge 50 Pro 5G,5,"Less battery back up, but good for the average user. Performance is best. The camera is at its best with good detail capture.
Reviewing after 1 month of purchase."
Motorola Edge 50 Pro 5G,5,After using it for a week: worth buying it. We can't get these features for 32k in other brands. a small lag in some apps is there but I think this will be fixed in upcoming updates. The water test is not done yet. Will update you on that soon.
Motorola Edge 50 Pro 5G,5,Battery performance and battery charging speed is very fantastic . Camera is perfect but take 2 sec to store picture. Heating issue according to features is average. Processor is too good best performance to used multiple app. According to body dimensions some time is typical to carry phone with single hand . Body design is upper average. Overall not fully perfect but as per other mobile only this Mobil is perfect in this range . Overall rating 4.5/5
Motorola Edge 50 Pro 5G,5,"Good Phone , light weighted , nyc design and wonderful display."
Motorola Edge 50 Pro 5G,5,"Camera - Awesome in this segment
Design - Similar to Edge 40 Neo but feel fresh
Battery - just 4500 Mah battery stands over a day
Charger - 125W heats up while charging, 25 mins to full charger
Display - smooth and shiny display but Over Curved ... Little bit of fear here
Service centre - Don't know about it
RAM - poor RAM management.. it's reloading every time
OS - Stock Android feels better than Miui"
Motorola Edge 50 Pro 5G,5,Very good performance
Motorola Edge 50 Pro 5G,5,Awesome Device. Will do one more review after 10 days of usage.
Motorola Edge 50 Pro 5G,5,"Experience with moto edge 50 is amazing. Great pictures ,great screen,good battery performance with 125w charging .Best for productivity."
Motorola Edge 50 Pro 5G,5,Truly a Flagship killer phone ..
Motorola Edge 50 Pro 5G,5,Camera Awesome Performance Awesome Quality best . I m pure apple user but this is best in 40k segment. I m very very happy to have this
Motorola Edge 50 Pro 5G,5,Camera is good better than oneplus 12 overall awesome phone
Motorola Edge 50 Pro 5G,5,Best one ... go for it
Motorola Edge 50 Pro 5G,5,Awesome
Motorola Edge 50 Pro 5G,5,Value for Money deal
Motorola Edge 50 Pro 5G,5,This mobile phone is very awesome 😎💯 satisfied
Motorola Edge 50 Pro 5G,5,Best
Motorola Edge 50 Pro 5G,5,Very good mobile this mobile best
Motorola Edge 50 Pro 5G,5,"This phone is excellent in terms of design, battery backup and camera
But while gaming phone is heated little bit."
Motorola Edge 50 Pro 5G,5,"This phone is pretty good like Ai powered camera is main.
I only facing issue is while charging phone it has a heating issue.
Overall this is a good phone by motorola."
Motorola Edge 50 Pro 5G,5,The camera is mind-blowing.. performance and battery backup is good.. Over all the product is amazing but only the heating issues I noticed..
Motorola Edge 50 Pro 5G,5,"Nice and powerful
. battery charger supper"
Motorola Edge 50 Pro 5G,5,Good performance and very nice phone in Motorola ❤️
Motorola Edge 50 Pro 5G,5,Not happy with battery performance only! Otherwise phone is awesome 😎
Motorola Edge 50 Pro 5G,5,Very nice phone mobile light heating
Motorola Edge 50 Pro 5G,5,Best buy under this price range. Crazy Phone. Simply lovin it. Blind buy 👽 everything is way upto mark ❣️
Motorola Edge 50 Pro 5G,5,Good Phone
Motorola Edge 50 Pro 5G,5,Keuuu keka altimate performance battery is too good
Motorola Edge 50 Pro 5G,5,Awesome curved Display And Good camera quality... I love it ❤
Motorola Edge 50 Pro 5G,5,Nice phone
Motorola Edge 50 Pro 5G,5,Best phone's
Motorola Edge 50 Pro 5G,5,Value for money phone
Motorola Edge 50 Pro 5G,5,Super
Motorola Edge 50 Pro 5G,5,Best mobile
Motorola Edge 50 Pro 5G,5,Camera and design was osm
Motorola Edge 50 Pro 5G,5,Loved it
Motorola Edge 50 Pro 5G,5,Nice
Motorola Edge 50 Pro 5G,5,Best phone
Motorola Edge 50 Pro 5G,5,Awesome products.. Thank you MOTTO
Motorola Edge 50 Pro 5G,5,Superb phone with Flagship experience
Motorola Edge 50 Pro 5G,5,good phone thank moto
Motorola Edge 50 Pro 5G,5,SUPER MOBILE WITH FLAGSHIP FEATURES
Motorola Edge 50 Pro 5G,5,"Battery draining fast. Otherwise value for money..
Excellent design..."
Motorola Edge 50 Pro 5G,5,"Amazing phone for daily users, few things need to be improved but that can be fixed by updates."
Motorola Edge 50 Pro 5G,5,Best phone in this segment
Motorola Edge 50 Pro 5G,5,Value for money deal and best phn in this budget
Motorola Edge 50 Pro 5G,5,Best product
Motorola Edge 50 Pro 5G,5,"Camera - 5/5
Performance - 5/5
Battery - 4/5
Design - 5/5
Slimest Phone
Charging Speed is very Fast (125W)
Overall Great Experience"
Motorola Edge 50 Pro 5G,5,Good
Motorola Edge 50 Pro 5G,5,"Excellent phone in terms of camera, display, battery and performance."
Motorola Edge 50 Pro 5G,5,"Sleek stylish and eye catching design and in hand feels damn awesome.
Motorola made a masterpiece."
Motorola Edge 50 Pro 5G,5,Very good mobile phone nice luck good parform
Motorola Edge 50 Pro 5G,5,Overall go
Motorola Edge 50 Pro 5G,5,Parfect device
Motorola Edge 50 Pro 5G,5,Very good product.i like..
Motorola Edge 50 Pro 5G,5,Perfect midrange phone
Motorola Edge 50 Pro 5G,5,Excellent Phone. Working Flawlessly. Curved Display Is Superb.Value For Money.
Motorola Edge 50 Pro 5G,5,I like it
Motorola Edge 50 Pro 5G,5,NYC phone
Motorola Edge 50 Pro 5G,5,Fab. Experience. Camera and performance is upto the mark.
Motorola Edge 50 Pro 5G,5,Looks great in hand and value for money. Initial impressions are good in all aspects. This review is based on a single day use. Will share more updates soon
Motorola Edge 50 Pro 5G,5,A good product in this range ........you can go through with it ...👌
Motorola Edge 50 Pro 5G,5,Wonder in the box I was using Moto Edge 40 I just upgraded it
Motorola Edge 50 Pro 5G,5,Nice phone with specs
Motorola Edge 50 Pro 5G,5,Look wise premium phone. pros and cons will be written after a week.
Motorola Edge 50 Pro 5G,5,"Motorola have genuinely worked on its camera. You can feel it!
Rest as always Moto devices are good. With camera it's excellent"
Motorola Edge 50 Pro 5G,5,An absolute great mobile by motorola
Motorola Edge 50 Pro 5G,5,"Better than any flagship currently. Shifted from Galaxy S22 ultra to this, and I feel I have upgraded. It's a brilliant phone. Close your eyes and buy it.
Brilliant battery, brilliant camera, very easy to use."
Motorola Edge 50 Pro 5G,3,"Mobile is Good.
But , battery 🔋 optimisation is not good.
Because I am not a heavy user, I still charge my mobile minimum 3 times per day.
Maybe it' will be solved in the next update."
Motorola Edge 50 Pro 5G,3,It's a very sleek and good looking phone. The performance is decent and camera quality is good. Display is really amazing. The battery capacity is very poor and the phone heats up quite easily. Considering the price and specs it's a decent buy but there are better options at this price point.
Motorola Edge 50 Pro 5G,3,Battery is the worst. In normal usage it doesn't last for a day. Heating issues are the worst. In outdoor conditions even when you are not using the phone it gets heated up. If you activate the charge boost then it becomes an iron for your garments. Motorola should immediately issue updates to fix the heating issue. Utterly disappointed.
Motorola Edge 50 Pro 5G,4,"very good and nice, worth for money . camera super..., night photo are super"
Motorola Edge 50 Pro 5G,3,Over all good
Motorola Edge 50 Pro 5G,3,"Day1: Phone is perfect in ever aspects, but it gets a little bit hot on using it. Youtubers are saying that after some time this issue will not be seen. So I will edit this review after 20 days whether it is still getting hot or not. Rest everything is perfect."
Motorola Edge 50 Pro 5G,3,This product is very nice but front camera no clarity totally very good performance
Motorola Edge 50 Pro 5G,3,Phone heating very quickly that's the only problem
Motorola Edge 50 Pro 5G,3,Ok ok mobile is not extraordinary. So much hype and buzz was created by the youtubers and moto team. Nothing special.
Motorola Edge 50 Pro 5G,5,Company not give warranty after used into the water liquid goes camera lenses.Don't buy this phone it's not ip68 smart phone.
Motorola Edge 50 Pro 5G,5,"Yes phone is very good, its display is awesome, camera is also very good and design is also awesome and value for money is also there, this is all rounder phone."
Motorola Edge 50 Pro 5G,5,🥰 osm
Motorola Edge 50 Pro 5G,5,Excellent product by moto.
Motorola Edge 50 Pro 5G,5,Very good product
Motorola Edge 50 Pro 5G,5,"Very nice device, must buy it, worth for your money"
Motorola Edge 50 Pro 5G,5,"Great camara quality. Fast charging. Smooth performance.

Just one problem getting hot on daily use and during charging"
Motorola Edge 50 Pro 5G,5,Phone very heat..
Motorola Edge 50 Pro 5G,5,"Stylish design, Excellent Camera and battery back up is very good.. Not yet played any games. Very fast Browsing overall worthy phone. Faster charging and even after using hole the day still battery percentage almost 30%."
Motorola Edge 50 Pro 5G,3,Nice
Motorola Edge 50 Pro 5G,5,Night mood very nice picture
Motorola Edge 50 Pro 5G,5,"All is good but mobile is hitting issue
Over all good"
Motorola Edge 50 Pro 5G,5,"Good battery backup and full charge within 15 min, good camera quality. Price should be between 25 to 28k. Overall good product"
Motorola Edge 50 Pro 5G,4,So Nice Mobile
Motorola Edge 50 Pro 5G,3,bad OS everyting is good
Motorola Edge 50 Pro 5G,4,"It's an overall excellent phone.... You will not find any lags and since it's not having any bloatware the feel would be awesome while using it !! ❣️❣️

And the display is so excellent u will fall in love with it.... 🔥🔥🔥

I won't play games much but if your main use is for games search special phones which are specially designed for playing games.... So it's going to be the best phone for multipurpose use and I suggest you to go for it.... ✌️✌️"
Motorola Edge 50 Pro 5G,5,Nice phone
Motorola Edge 50 Pro 5G,5,Super
Motorola Edge 50 Pro 5G,5,Best purchase Everything is Good in this budget
Motorola Edge 50 Pro 5G,4,Overall good but the camera some time hang and very leg issues but clarity is good.
Motorola Edge 50 Pro 5G,4,Ok
Motorola Edge 50 Pro 5G,4,"Issues: Over heating, Battery drainage , build quality."
Motorola Edge 50 Pro 5G,5,"This is the worst phone I am using don't buy it. Don't Invest the amount for this phone....Battery backup is poor , Performance of the phone is also bad in nature. Poor Camera quality as well as function of this phone camera is totally worse."
Motorola Edge 50 Pro 5G,4,I have just purchased the Moto Edge 50 Pro 12GB variant and in less than 1 month it has started making crackling sound from its speaker
Motorola Edge 50 Pro 5G,5,Good phone but battery backup not upto mark.
Motorola Edge 50 Pro 5G,5,Nice
Motorola Edge 50 Pro 5G,5,The look is so classy with the curved screen and 15 min is sufficient for full charging. Using it from last one week it's fabulous in every aspect. moto has done a good job nice phone in this budget
Motorola Edge 50 Pro 5G,5,"My first experience for this company very good Product.
This price range and full fill features. Worth it best segment release Motorola company."
Motorola Edge 50 Pro 5G,5,"The build quality and weight management is absolutely great. I am getting around 6 to 6.5 hours SOT. I am not a gamer, i use mobile for social media, OTT and emails . I use headphones most of the time. The camera is doing great for this budget. The performance is something not up to the mark. Moto should have provided 8s gen 3 for this mobile to be a game changer. All being said mobile is good."
Motorola Edge 50 Pro 5G,5,"Great phone, I am happy 😊"
Motorola Edge 50 Pro 5G,5,Best phone nd feture
Motorola Edge 50 Pro 5G,4,Sup
Motorola Edge 50 Pro 5G,5,The phone is good but it's not that great compared to what motorola claims... The camera is ok.. sometimes it gives darker pics compared to normal. Videos are good sometimes it adds color which is not natural. Also the battery is not good you have to carry a charger with you. Thought charging is fast. Also while charging the phone heats a lot even if you're not using it while charging. Overall it is a good phone but the price range is high compared to other phones compared to the performance. I hope the moto will fix these issues with updates
Motorola Edge 50 Pro 5G,4,Best budget phone good in camera and speaker worth the price
Motorola Edge 50 Pro 5G,5,Phone work very good in normal condition and give a very good feel to hand and eyes. But some time performing multiple task looks hectic and slow.
Motorola Edge 50 Pro 5G,5,It haves only network issue otherwise worthy product. Satisfied after the usage of one-week
Motorola Edge 50 Pro 5G,5,"Very good product,I am happy 😊"
Motorola Edge 50 Pro 5G,5,Nice phone
Motorola Edge 50 Pro 5G,5,Super
Motorola Edge 50 Pro 5G,5,Best quality 👍
Motorola Edge 50 Pro 5G,5,"I am facing an issue with the display on my Moto Edge 50 Pro. According to the specifications on Motorola's official website, this model features a pOLED display. My understanding is that with a pOLED display, pixels should turn off completely when displaying black, providing true black levels and conserving power.

However, I have observed that when the display color mode is set to Natural or Radiant, the pixels do not turn off when displaying black images or black parts of the screen. The pixels only turn off correctly when the color mode is set to Vivid
Unfortunately, the Vivid setting boosts the colors excessively, which is not my preferred viewing mode.

Is anyone else facing the same issue?"
