Product,Rating,Review
realme 12 Pro+ 5G,5,"After 1 week of usage .
Battery is really good charges really quick and go for the whole day.
Camera is awesome specially potrait mode.
120x is only good for moonshots else its just a gimmick.
Software is good there is bloatware but once uninstalled it's good no ads in the software.
Design is really premium.
Screen is good.
Overall a good phone to go for.
Its been a month now..
No issues regarding anything.
Loved the camera .
If u are someone who likes to take potrait shots its best that 3x lens is amazing.
Also battery is good and charging speed 8s good."
realme 12 Pro+ 5G,5,Very good mobile and touch is very smooth
realme 12 Pro+ 5G,5,Beautiful 😍
realme 12 Pro+ 5G,5,"Display.🤗
Design..💗
Camera.😍
Battery..☺️
Thankyou Realme and Flipkart ❤️🤗"
realme 12 Pro+ 5G,5,"Battery is less , expect it every thing is best"
realme 12 Pro+ 5G,5,Excellent phone specially camera
realme 12 Pro+ 5G,4,Super camera
realme 12 Pro+ 5G,5,Will never disappoint us ..all perfect 🫠
realme 12 Pro+ 5G,5,In realme 12 Pro+ phone telephoto camera takes excellent pictures during daytime and in low light. phone looks like premium. Low price range big advantage.
realme 12 Pro+ 5G,3,"Just ok, price is very High"
realme 12 Pro+ 5G,5,Vary nice realme phone
realme 12 Pro+ 5G,5,The was so so good and the display was so smooth and the camera zooming is so good and personally i really liked 3x portrait camera and the gaming performance was so good and so smooth if u thinking of buying this then buy it
realme 12 Pro+ 5G,5,Good 👍
realme 12 Pro+ 5G,5,Really Extraordinary
realme 12 Pro+ 5G,4,"Awesome look
Super in hand feel
Easy to grip
Stylish to show
Perfect"
realme 12 Pro+ 5G,5,This phone is awesome and it's camera is too good than other phone at that price . It has 120x zoom capacity which is amazing.i love it
realme 12 Pro+ 5G,5,Amazing phone
realme 12 Pro+ 5G,5,It's fantastic phone as I am the user of Realme X since last 4 years and that was gem for me. So now I purchased this 12 pro + and it did not disappoint me. It is awesome. Only battery is draining fast
realme 12 Pro+ 5G,5,"Camera Quality is really awesome 🤩
Display Quality awesome 🤩
7s gen 2 Processor is really good 😊
Portrait shoot is really awesome 😎
Experience fanstatic 😀
Value for money 🤑
Overall Realme 12 Pro+ is good product"
realme 12 Pro+ 5G,5,"Just wow .... I got this phone 28k only with SBI credit card discount
Battery is last up to 8 -9 hours with moderate use
Display awesome
Camera is classy
Overall massy .. go for it..."
realme 12 Pro+ 5G,5,"Camera Quality is top notch. Camera Quality 9/10
Battery is very very good . Battery 9/10
Display is also good but it's nothing new. Display 8/10
Design is fabulous. Design 10/10
Performance is optimised and balanced . Not for gaming . Performance 9/10"
realme 12 Pro+ 5G,5,The camera and optimization of phone performance is awesome🤗 but snapdragon processor is always a heating issue 🙄. If you have good performance in camera and required storage this is the best phone in 2024 in my opinion.
realme 12 Pro+ 5G,5,Excellent mobile of 2024 I am Totally satisfied on Flipkart for electronic gadgets great deal thankyou 👍👍
realme 12 Pro+ 5G,5,"I liked this phone very much, I want to give it a proper rating according to my used experience.
Camera :- 10/10
Battery:- 9/10
Design:- 10/10
Performance:- 10/10
Storage:- 10/10"
realme 12 Pro+ 5G,3,Mobile is lagging. As per RAM this mobile performance is not good
realme 12 Pro+ 5G,4,Camera quality is good but battery 🔋 performance not as expected
realme 12 Pro+ 5G,4,Mind blowing performance
realme 12 Pro+ 5G,4,"First of all everything including display,performance ,haptics and battery is very good but there is a Major issue which I saw while using for 15 days i.e oper n your eye comfort mode lock and unlock your phone you will see screen colours switching immediately from warm to eye comfort,
I also complaint to realme chat but they said eye comfort mode is not available on lock screen so why you had provided in these mobile, even in my last smartphone i.e realme 6 I had never seen such error.

Even you can see in your mobile
Follow these steps

Turn on eye comfort mode
Lock and unlock your phone you will see bug clearly"
realme 12 Pro+ 5G,4,🔥🔥Nice camera and better display design battery backup must buy😍😍
realme 12 Pro+ 5G,5,Very Perfect Camera.
realme 12 Pro+ 5G,5,"Every thing is better,good camera quality, battery backup,osm looking design"
realme 12 Pro+ 5G,5,As of now performance is so g
realme 12 Pro+ 5G,5,Phone is very good. Design and camera worth the money. Battery is ok. Fast charging.
realme 12 Pro+ 5G,5,It's decent phone in this price range. Battery backup is not impressive. Rest all are good
realme 12 Pro+ 5G,5,Awesome Performance I clicked This Pic Without Tripod it Really Impressed a Lot
realme 12 Pro+ 5G,5,"Good product
Nice camara"
realme 12 Pro+ 5G,5,Wow.. Superb.. Camera and over all future.. just love it 🥰
realme 12 Pro+ 5G,5,I love this phone realme love you
realme 12 Pro+ 5G,5,Nice 👍👍👍😊
realme 12 Pro+ 5G,5,Nice phone...
realme 12 Pro+ 5G,5,Super phone this budget
realme 12 Pro+ 5G,5,Just lovely. The best smartphone in this range.
realme 12 Pro+ 5G,5,In this phone everything is good specially camera but battery performance is not that much satisfactory. Periscope camera is also not that much efficient.After all of that the phone is price worthy.
realme 12 Pro+ 5G,5,"The product was soo good..
And I really like it...
All performance was soo good 😊😊😊😊"
realme 12 Pro+ 5G,3,Battery is draining fast
realme 12 Pro+ 5G,5,The product is ok I like the design i hate battery backup within half an hour to reduce battery usage overall not good compared to previous realme pro 3
realme 12 Pro+ 5G,4,Very good camera quality bro
realme 12 Pro+ 5G,4,"i bought this yesterday, its camera is just killer after the update. feels good in hand with grip, charging speed is just 😲 wow, but for playing games like bgmi or cod dont buy this phone, but still if you are not a heavy gamers you can go for it, ..."
realme 12 Pro+ 5G,4,Fabulous 😍😍😍😍😍
realme 12 Pro+ 5G,4,👍 Akash thank Flipkart
realme 12 Pro+ 5G,4,"Review after using for 1 month.

Pros - 1. Excellent Camera with Telescopic lens with 120X Zoom. The beauty of capturing the moon is something great.

2. Design is good and resembles Rolex watch.

3. Lesser weight. Good for those using for longer duration

4. Excellent display .

5. Faster Touch response.

6. Fast charging in 40 mins.

Cons - Major issue found is overheating of the phone. Particularly if one is in Teams / Zoom concall . Due to overheating ,the plastic scratch guard which came along with the product ,have developed bubbles on the surface. Then battery drains faster .

Overall, a good phone."
realme 12 Pro+ 5G,4,This Phone is amazing like a iPhone full Paisa wasool 📱
realme 12 Pro+ 5G,4,Overall good
realme 12 Pro+ 5G,4,Very satisfied with that product.it feels like 34k worth it
realme 12 Pro+ 5G,4,"I used mobile for 2 days performance is good but battery life after full charge is 1 day usable.
Camera quality is very good.
Fast working and smooth.

You must go for it in this budget this mobile is superb..
Thank you"
realme 12 Pro+ 5G,4,"Smooth performance as expected, camera is good, battery backup modarate drying fast."
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,5,After one month use I Face Hanging Problem
realme 12 Pro+ 5G,5,I have been using it for the last 10 days. The display and camera are very good. Especially camera quality is asome. Overall the mobile performance is very good. I liked it so much. Thanks to Flipkart.
realme 12 Pro+ 5G,5,Processor is weak in this price some time lag ui... Camera is best 64Mp periscope is work good and best images provide.. front camera only provide 1080P 30fps video disappointed for video grapher
realme 12 Pro+ 5G,5,"Price is little bit high but Overall phone is very good.
I used realme phones since 2019{(Realme 2 pro,3 pro,9 pro+,10 pro+,11 pro+)} and now I used realme 12 pro+ I'm happy to realme ❤️ thanks for realme number series....!"
realme 12 Pro+ 5G,5,Amazing Design Premium Look...Best Performance
realme 12 Pro+ 5G,5,This is the best phone . Awesome camera
realme 12 Pro+ 5G,5,Very nice
realme 12 Pro+ 5G,5,Good Performance
realme 12 Pro+ 5G,5,Good mobaile
realme 12 Pro+ 5G,5,It's awesome 😎😎
realme 12 Pro+ 5G,5,"Camera is better, battery backup is great and phone design is also good.....👍"
realme 12 Pro+ 5G,5,Good product
realme 12 Pro+ 5G,5,Very good product
realme 12 Pro+ 5G,5,One word amazing camera but video quality little bit down
realme 12 Pro+ 5G,5,"Very good mobile good perfomance....
Camera so beautyfull display nice ...."
realme 12 Pro+ 5G,5,"Its camera is great, performance is also best, battery backup is also good, fast charging is great, realme has always been good, everything is best at this price."
realme 12 Pro+ 5G,5,Good performance....💗
realme 12 Pro+ 5G,5,Osm.... camera 📸📷📸 I love this phone.....TQ u filpkart
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,5,I love this phone
realme 12 Pro+ 5G,5,"wooow what a great phone,great battery,great performance,great display,great camera,,great features everything is great in this mobile and I just love it soooooo much thank you Realme and Flipkart...!!!"
realme 12 Pro+ 5G,5,Excellent mobile camera is very good. Perfirmance is also good.
realme 12 Pro+ 5G,5,"Camera quality suuuuuuuper se bhi uuuuuuper
This mobile is awesome 😎"
realme 12 Pro+ 5G,5,I like it very much 😊👍
realme 12 Pro+ 5G,5,Phone is very good.. performance is good.. camera is good at this price
realme 12 Pro+ 5G,5,Very nice Flipkart 👍
realme 12 Pro+ 5G,5,Very good camera quality 120x zoom
realme 12 Pro+ 5G,5,Camera is awesome but bettery draining fast display brightness also low
realme 12 Pro+ 5G,5,Good camera
realme 12 Pro+ 5G,3,"Pros: Camera checked for lens zoom from 1x to 6x, its really awesome capture without much of a stability issue.

I purchased it 02 weeks ago only.
Performance is like eating a piece of cake. No lag found. Maybe i will revist the review after 6months of usage.

Cons:
Battery performance is not that great compared to my old mobile redmi note 9 pro max.
I have to charge my mobile every day. Battery power should have been targetted for 5500mah or above.

Display resolution is good and gaming performance for cricket kind of games were trued and found no lag. Only battery , i found should be improved.

Cons:

If you are transfering thirdparty apps or pirate apps from old phone, just check this phone O.S. needs 64bit version of it. All Apps are not Compatabile."
realme 12 Pro+ 5G,4,The price should be a little lower. Overall a very good phone.
realme 12 Pro+ 5G,4,"Camera centric phone rest no improvement in any other feature, at this price may be we can get better features in other brands"
realme 12 Pro+ 5G,3,It's getting hot after a little use.. also while charging
realme 12 Pro+ 5G,3,Charging point issue
realme 12 Pro+ 5G,5,"Very good phone redmi 12pro

Very good service redmi 12pro Plus"
realme 12 Pro+ 5G,5,Nice performance camera and everything 🤩
realme 12 Pro+ 5G,5,"Camera Quality very Superb and screen quality
Looking awesome
Overall perfect, no any doubt
No heating problem, superfast 5G experience"
realme 12 Pro+ 5G,5,"Good choice for camera, performance also good."
realme 12 Pro+ 5G,5,Nice product.. great camera and processor is wonderful 😊
realme 12 Pro+ 5G,5,Gorgeous
realme 12 Pro+ 5G,5,Very good mobile
realme 12 Pro+ 5G,5,I love Everything about this Phone......🙂
realme 12 Pro+ 5G,5,Nice phone.great camera.valuable product.
realme 12 Pro+ 5G,5,Camera is extremely superb
realme 12 Pro+ 5G,5,Best price nice piece
realme 12 Pro+ 5G,5,Best camera quality.. Battery good.. Mobile body vegan leather looks so classy but might get scratches or flaky.. Sound quality experience is good... Captures clear images n zoom is so perfect
realme 12 Pro+ 5G,5,Nice device like it
realme 12 Pro+ 5G,5,"While moving between screens, I sometimes feel a lag while touching the screen. It doesn't respond as fast as my earlier 7pro does"
realme 12 Pro+ 5G,5,Very very good
realme 12 Pro+ 5G,5,Best value for money product. Excellent mobile camera and we can have a great experience in gaming too.
realme 12 Pro+ 5G,3,Camera not good and not properly battery backup and also heating problem
realme 12 Pro+ 5G,5,Camera quality super.
realme 12 Pro+ 5G,5,Super phone best
realme 12 Pro+ 5G,5,Best mobile in 2024
realme 12 Pro+ 5G,5,Very good design looking smart and lightly waight
realme 12 Pro+ 5G,5,Very Nice Product And Delivery Boy Behaviour
realme 12 Pro+ 5G,3,Very very happy 😊
realme 12 Pro+ 5G,4,"As soon as I bought the phone, the problem started after 15 days. The service center people say that you will have to leave the phone for 10-15 days. I did not have a good experience with the realme phone."
realme 12 Pro+ 5G,5,Good mobile
realme 12 Pro+ 5G,5,Nice phone best camera excellent performanc
realme 12 Pro+ 5G,5,Over all good
realme 12 Pro+ 5G,5,Camera good battery good display good total very very good
realme 12 Pro+ 5G,5,Charging issue... Very very slow charging in aeroplane mode also..
realme 12 Pro+ 5G,5,"It's nice 👍🙂
I'm happy 😊"
realme 12 Pro+ 5G,5,Design performance display perfect
realme 12 Pro+ 5G,4,Super phone
realme 12 Pro+ 5G,5,Very good
realme 12 Pro+ 5G,4,Good product.
realme 12 Pro+ 5G,4,Awesome smartphone 🤩
realme 12 Pro+ 5G,5,"Pathetic smartphone I have ever used. Hanging at its peak. Over priced and looting customers. Only positive thing is Portrait camera. Apart from that, this phone is a big flop"
realme 12 Pro+ 5G,5,Not good as expected...
realme 12 Pro+ 5G,5,Great phone zooming power is the bestest battery backup is also superb overall a good purchase in such a price
realme 12 Pro+ 5G,5,Nice product
realme 12 Pro+ 5G,5,Fantastic performance 👏👍
realme 12 Pro+ 5G,4,Very good nice 👍
realme 12 Pro+ 5G,5,Nice👍👏👍👍 camera is I am really happy 😊😊
realme 12 Pro+ 5G,4,"Exllent performance by this phone
Camer⭐⭐⭐⭐⭐
Battery⭐⭐⭐⭐
Display⭐⭐⭐⭐⭐
Design⭐⭐⭐⭐
Performance⭐⭐⭐⭐
Overall⭐⭐⭐⭐
Thank u Flipkart for this amazing service providing to me"
realme 12 Pro+ 5G,5,Very lovely product
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,3,Brightness is very low
realme 12 Pro+ 5G,5,Awesome product
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,3,Nice pr
realme 12 Pro+ 5G,5,So sweet smart phone
realme 12 Pro+ 5G,4,"Supper
Cemara 5
Battery 5
Display 5
Performance 5
Thank you for Flipkart and realme"
realme 12 Pro+ 5G,5,Beautiful Camera
realme 12 Pro+ 5G,5,Awesome product
realme 12 Pro+ 5G,5,Best mobile for realme
realme 12 Pro+ 5G,5,Nice camera 📸 in this budget
realme 12 Pro+ 5G,5,"Nice phone, good design, performance is also good so far, overall it's a good experience buying the product"
realme 12 Pro+ 5G,4,"Few things which I don't satisfy. battery drained very fastly while comparing to the other phones,camera quality is v. satisfied.sound quality is excellent 👌.
Overally warth varma warthuuuu😄."
realme 12 Pro+ 5G,3,"don't buy , no replacement or exchange policy, i have purchased this phone on same day light sensors and proximity sensor not working,"
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,Niche products 👍👌
realme 12 Pro+ 5G,5,Ok 👌
realme 12 Pro+ 5G,5,Greaaaat phone... Camera is outstanding.. excellent pictures..good zoom.. Looks niche... Fantastic appeal
realme 12 Pro+ 5G,4,Camera super good phone
realme 12 Pro+ 5G,5,This is the best phone
realme 12 Pro+ 5G,5,Super
realme 12 Pro+ 5G,4,"After the latest update, photos in the flash light are captured very blurry.. Even after complaining in detail to the realme customer care, they did not even bother to respond or act to rectify the issue. Please choose wisely because even though the mobile is good their support team is worst.."
realme 12 Pro+ 5G,5,Camera is good in light condition.
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,5,"Good product, and best camera quality and optical zoom range on this price"
realme 12 Pro+ 5G,3,Good quality
realme 12 Pro+ 5G,5,Wat a performance Realme awesome 😍 camera work splendid😎 Quick charging was terrific 💯 No doubt must buy a mobile...
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,5,Good 👍
realme 12 Pro+ 5G,5,"Don't buy this product, they give money to youtubers for promotion. But quality of phone camera is very bad 😭😭"
realme 12 Pro+ 5G,5,Just awesome
realme 12 Pro+ 5G,4,Great product
realme 12 Pro+ 5G,5,Camera battery and all good
realme 12 Pro+ 5G,5,Great camera at this price 🤩
realme 12 Pro+ 5G,5,Best phone this price
realme 12 Pro+ 5G,5,Must buy ..really best smart phon due to camera quality
realme 12 Pro+ 5G,5,Best Camera phone 😍
realme 12 Pro+ 5G,5,Very nice beautiful 😍😍
realme 12 Pro+ 5G,5,Super phone
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,5,Wonderful
realme 12 Pro+ 5G,5,Amazing camara zoom
realme 12 Pro+ 5G,5,Camara was amazing 🤩 and OLED display not enough for in this range of price minimum amoled display needed
realme 12 Pro+ 5G,5,Thanks Good product
realme 12 Pro+ 5G,5,It's a flagship cell at half the rate. Just go for it!
realme 12 Pro+ 5G,4,"This is very good product
And thanks for Flipkart"
realme 12 Pro+ 5G,5,Verry good
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,4,"Best deal
Nice fhon"
realme 12 Pro+ 5G,5,In 60x zoom photos are coming really good
realme 12 Pro+ 5G,5,Superb
realme 12 Pro+ 5G,5,I loved it 😁
realme 12 Pro+ 5G,5,Touch finger long press cut the background photo future this phone product is 😍😍
realme 12 Pro+ 5G,5,I am buying Realme for the third time. I have been buying Realme for a long time. I love Realme...
realme 12 Pro+ 5G,5,Need improvement in Camera as well as Battery.
realme 12 Pro+ 5G,5,Awesome product thank you Flipkart.Best Camera phone
realme 12 Pro+ 5G,3,Normal
realme 12 Pro+ 5G,5,Everything good
realme 12 Pro+ 5G,4,Camere awesome
realme 12 Pro+ 5G,5,Very nice phone
realme 12 Pro+ 5G,5,Product is best of my knowledge.
realme 12 Pro+ 5G,5,Op and awesome
realme 12 Pro+ 5G,5,Can I use 120w Changer for this phone......?
realme 12 Pro+ 5G,5,Camera quality good
realme 12 Pro+ 5G,5,Just like owo
realme 12 Pro+ 5G,5,The product is so beautiful and lovely but only one issue late delivery by Flipkart
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,5,Awesome product
realme 12 Pro+ 5G,5,In this budget camera quality is not good
realme 12 Pro+ 5G,5,Nice phone
realme 12 Pro+ 5G,4,Good 😊
realme 12 Pro+ 5G,5,I am specifically looking for a perfect camera. Other specifications I don't know
realme 12 Pro+ 5G,5,Very super camera quality and all features...
realme 12 Pro+ 5G,5,Nice camera super
realme 12 Pro+ 5G,5,Apps are closing automatically when in use.
realme 12 Pro+ 5G,4,Awesome
realme 12 Pro+ 5G,5,All over good but camera bumb is slightly heavy and really super performance phone
realme 12 Pro+ 5G,5,Nice products
realme 12 Pro+ 5G,5,Thanks
realme 12 Pro+ 5G,5,Good Experience
realme 12 Pro+ 5G,4,Good 👍job
realme 12 Pro+ 5G,5,Camera quality is lovely
realme 12 Pro+ 5G,5,"After 2 months of usage, I am giving this review. I like the overall design and features of the phone. I am quite satisfied. Photos are awesome. Portrait ones are superb with many options. Go for it without any second though."
realme 12 Pro+ 5G,5,While talking on call second person is unable to listen proper voice... Rest of things are good
realme 12 Pro+ 5G,4,Good product
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,4,"Camera quality is excellent. Marvelous design but sometime phone gets hang. I hope the problem will solve soon.
But it is ultimate"
realme 12 Pro+ 5G,5,"Overall liked the phone but there is one issue .
While calling and when its in speaker mode other people can't hear my call"
realme 12 Pro+ 5G,5,Good good 👍👍😊😊
realme 12 Pro+ 5G,5,Very very nice
realme 12 Pro+ 5G,4,Camera zooming is very nice
realme 12 Pro+ 5G,5,"Worth for the product, Design is good"
realme 12 Pro+ 5G,5,Super
realme 12 Pro+ 5G,5,Good mobile
realme 12 Pro+ 5G,5,Very nice 👍🏻
realme 12 Pro+ 5G,5,Phone is heat
realme 12 Pro+ 5G,5,Excellent product in this price range. I am really happy to buy this product. Thanks realme.
realme 12 Pro+ 5G,5,best in this price range
realme 12 Pro+ 5G,5,Osam phone
realme 12 Pro+ 5G,3,Normal users phones
realme 12 Pro+ 5G,5,Camera is not really good
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,5,Very Good 😊
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,No word for say any thing about this 📱📱
realme 12 Pro+ 5G,5,Nyc
realme 12 Pro+ 5G,3,Really good product
realme 12 Pro+ 5G,5,"The realme 12 Pro+ 5G smartphone impresses with its stellar performance, sleek design, and advanced 5G connectivity. The vibrant display, powerful camera setup, and long-lasting battery make it a top contender in its price range. Its user-friendly interface and fast charging capabilities further enhance the overall experience, making it a solid choice for those seeking a reliable and feature-packed device."
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,4,Average
realme 12 Pro+ 5G,5,Awesome Mobile
realme 12 Pro+ 5G,5,very good night photo
realme 12 Pro+ 5G,5,"After one month of usage, I felt that, I purchased a good mobile, overall a great experience, especially the camera is awesome, under this price, you can't get this camera features in other mobiles, go for it."
realme 12 Pro+ 5G,5,One of the best mobile in realme.. battery backup is also good.. Camera quality is also very very very good.. especially the moon capture is awesome..I like this camera..
realme 12 Pro+ 5G,5,Superb!
realme 12 Pro+ 5G,5,Superb Zooming level
realme 12 Pro+ 5G,5,"Awesome, I like it"
realme 12 Pro+ 5G,5,Camera performance is good 👍 battery beaucoup better all performance better
realme 12 Pro+ 5G,3,"Worst phone I ever had, guys don't believe on this Chinese phones though it's manufactured in India. This realme phone gets gang every now and then. Most of the time it does not work for hours and gets struck. Realme tech team has to work on this hanging problem at the earliest for all the phones realised in market. RealMe 12 pro+"
realme 12 Pro+ 5G,4,Waste of money 😞 just camera is great but performance is worst 😭
realme 12 Pro+ 5G,4,"The phone is slim, handy with good features. However I found it irritating to always clear the cache from google to download any app from the play store"
realme 12 Pro+ 5G,5,Nice phone
realme 12 Pro+ 5G,5,"Good mobile with excellent camera quality and battery backup till now
Will update if any issue arise"
realme 12 Pro+ 5G,5,"Nice 12GB 256- phone performance very good ,camera, display, sound, performance, 🫶"
realme 12 Pro+ 5G,4,"This phone Realme 12 pro + is an extraordinary phone and at that price? Superb. As it looks great, display is great, so is it's sound, battery is heavy duty, charger is fast 67 watts, though I am using 45 watts charger of my Infinix Note 30 5g. Sunlight is no problem. This phone is the best phone when compared to pricey phones like Apple, Vivo, Xiaomi and One Plus. Zoom is superb 120x digital. I exchanged it with my Oppo Reno 10 5g. In four years battery will go down by 20% only. For extra storage with amoled display, Techno Prova Pro 6 5g and One Plus CE4 may be great and second option. I have also Techno Phantom V Fold which is also a great all rounder phone with great cameras, rear and front. I use them all for different purposes. NFC should have been provided."
realme 12 Pro+ 5G,5,Nice one
realme 12 Pro+ 5G,3,Battery drains out faster
realme 12 Pro+ 5G,5,Very good must buy camera quality is very nice vera level
realme 12 Pro+ 5G,5,good
realme 12 Pro+ 5G,5,Superb Mobile
realme 12 Pro+ 5G,5,it is a very beautiful camera
realme 12 Pro+ 5G,5,Like product
realme 12 Pro+ 5G,5,"Nice product
Camera
Battery"
realme 12 Pro+ 5G,5,"Excellent product, beautiful look, works smoothly and good performance"
realme 12 Pro+ 5G,5,Go for it...
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,5,Best camera 📸
realme 12 Pro+ 5G,5,Loved this phone in this range no phone has such a good configuration
realme 12 Pro+ 5G,5,"Very poor
Over heating
No return policy
Not worth"
realme 12 Pro+ 5G,5,"Camera Best🔥
Display Very Good😃
performance Nice🥰
Battery Good ☺️"
realme 12 Pro+ 5G,5,Phone is good but processor lags sometimes
realme 12 Pro+ 5G,5,Network issue
realme 12 Pro+ 5G,5,"Camera,battery, display very good, so overall nice phone."
realme 12 Pro+ 5G,5,"Very worst battery, very quick discharge to battery"
realme 12 Pro+ 5G,3,Very nice phone
realme 12 Pro+ 5G,4,All is good but in working time make some heat at back side
realme 12 Pro+ 5G,5,"After 4 days of using the phone camera quality is good battery 🔋 is slow draining
The display is good and the design is awesome The performance is good under this budget overall satisfaction"
realme 12 Pro+ 5G,4,Wow nice
realme 12 Pro+ 5G,5,Not bad
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,3,I am genuine customer and phone is good if you are looking for good camera phone and a decent gaming also not a problem but not for heavy gaming no lag or hang issues faced by me good phone compared to competition. You can buy it no problem. Main cam features is telephoto lens which is awesome
realme 12 Pro+ 5G,3,Product is not bad but suddenly struck and touching problem
realme 12 Pro+ 5G,3,Nothing special to mention. Just an usual product with good looks.
realme 12 Pro+ 5G,5,Very nice project
realme 12 Pro+ 5G,5,Wow
realme 12 Pro+ 5G,5,Superb
realme 12 Pro+ 5G,5,"Design good
Old chipset and heating issue if browse for 15 mins
Camera not up to the mark main sensor ok periscope lens not as expected.
As per person the suggestion value is higher."
realme 12 Pro+ 5G,5,Great camara results 🔥🔥
realme 12 Pro+ 5G,5,Nc
realme 12 Pro+ 5G,3,Very nice phone
realme 12 Pro+ 5G,5,"Display super
Design super
Performance super
Camera super"
realme 12 Pro+ 5G,5,Very good pr
realme 12 Pro+ 5G,5,Great phone
realme 12 Pro+ 5G,5,Awesome camera
realme 12 Pro+ 5G,5,"* Camara quality is great, but it takes some time for processing.

*Brightness level is less.

*video stabilization is above average.

*Better option for portrait photography.

*Battery performance and charging is very nice.

*Overall this is a great choice at this price range."
realme 12 Pro+ 5G,4,Good phone in budget with premium features
realme 12 Pro+ 5G,5,All over good
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,DSLR camera 📸 like photo click osm 1000% exllent camera performance 😘😘😘😘🤩🤩🎉💘❣️✨
realme 12 Pro+ 5G,5,All over one of the best smart phone in smart phone world
realme 12 Pro+ 5G,5,Excellent
realme 12 Pro+ 5G,5,It's great experience
realme 12 Pro+ 5G,5,Battery charge is down fastly
realme 12 Pro+ 5G,5,Good proforma
realme 12 Pro+ 5G,5,Very good
realme 12 Pro+ 5G,5,Super.and genuine.. realme 12 pro +
realme 12 Pro+ 5G,5,Wonderful design and wonderful look for this mobile.
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,Best budget phone. Camera was very good.
realme 12 Pro+ 5G,5,Nice
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,3,"There is no stability in the video, if you rotate while doing the video, it does not rotate smoothly. Overall, the photos are good.Having a bit of a problem while multitasking"
realme 12 Pro+ 5G,4,Nice
realme 12 Pro+ 5G,5,"Awesome look, high performance camera , nice look,"
realme 12 Pro+ 5G,5,This is a camera centric smartphone. Awesome portrait mode photos. Daily work performance is good. Battery level is low as compared to other smartphones in this range. The phone is not for gaming.
realme 12 Pro+ 5G,4,This mobile is superb design excellent camera superb battery back up is good
realme 12 Pro+ 5G,5,Very good product ✨❤️
realme 12 Pro+ 5G,5,"I like this product.
Picture quality is very good"
realme 12 Pro+ 5G,5,Excellent
realme 12 Pro+ 5G,5,Excellent phone from Real me
