Product,Rating,Review
SAMSUNG Galaxy S22 5G,4,"Phone is brilliant, I like its camera very much, performance is great but sometimes heat very much, battery performance is very bad you'll only get 4.5 hours screen on time."
SAMSUNG Galaxy S22 5G,5,Awesome
SAMSUNG Galaxy S22 5G,5,All Good Good
SAMSUNG Galaxy S22 5G,5,"Camera - photos are excellent. videos are also good but not the best.

display - highest grade.

performace - top notch. No lag whatsoever.

battery - Oh well. Not good. But works for me as i am not a heavy user. 100 to 20% in 20hours of easy to medium usage of phone which includes some video calls, lots of calls, lots of messaging. some photography.

overall - A good phone for a person who just takes calls, reply to messages some social media and doesnt game that much."
SAMSUNG Galaxy S22 5G,4,"Overall a great deal for moderate users!
Display and camera quality is just amazing.
Phone is small and handy and feels premium.
Only problem is battery as standby time can be less if heavy user."
SAMSUNG Galaxy S22 5G,4,Picture quality is good. But what disappointed me is the battery health of the phone which drains fast.
SAMSUNG Galaxy S22 5G,5,It's truly a tiny beast. Awesome camera and display
SAMSUNG Galaxy S22 5G,4,"Best camera for photography , prosessing was awsome, slightly heat issue when using camera , hope it will fix soon"
SAMSUNG Galaxy S22 5G,5,Overall the performance of the mobile is excellent. Samsung Galaxy S22 is a compact high end device with every feature integrated inside it. I fell the draw back of the mobile is the battery. You have to charge your mobile two time in a day if you are using it excessively.
SAMSUNG Galaxy S22 5G,4,I got the best phone in BBD sales and also I like him most because it has an awesome camera and performance is also superb. One disappointing thing is the battery if you use your phone continuously it takes two times a charge in a day. But overall the best phone I got
SAMSUNG Galaxy S22 5G,5,"The Samsung S22 is a phone that has some great features, but also some significant drawbacks. One of the biggest issues with this phone is its battery life. The battery drains quickly, even with normal use, and it can be frustrating to constantly have to charge the phone throughout the day. This is definitely a disadvantage for users who are always on-the-go and need a phone that can keep up with their busy lifestyle.

However, the Samsung S22 also has some standout features that make it a worthwhile purchase for some users. The display on this phone is fantastic, with crisp and vibrant colors that really pop. Whether you're watching videos, browsing the internet, or playing games, the display is sure to impress.

Another area where the Samsung S22 excels is in its performance. The phone is equipped with a powerful Snapdragon processor that delivers fast and smooth performance for all your daily tasks. Whether you're multitasking between apps or running demanding games, the Samsung S22 can handle it all with ease.

Overall, the Samsung S22 is a phone that has its ups and downs. While the battery life can be frustrating, the display and performance are both excellent. If you prioritize a great display and fast performance over battery life, then the Samsung S22 may be the perfect phone for you."
SAMSUNG Galaxy S22 5G,5,"Best camera phone in this price range,performance is also great but battery is very bad,display is very good,it's a great deal if you love photography."
SAMSUNG Galaxy S22 5G,4,Camera performance super videography super but battery life low over heating
SAMSUNG Galaxy S22 5G,5,Ghaint Phone
SAMSUNG Galaxy S22 5G,5,"Before buying this product I have heard many times that this battery doesn't lasts long even a day but wanted to buy this phone at any cost because this one problem was not a deal breaker and I love Samsung phones especially their display design and camera. But believe me after buying this phone even though I got less screen time but after using 2 to 3 weeks the phone gets adapt to the usage and gets optimized and I have easily got about 4.5 to 5 hours easily and I am a moderate user casual games, video streaming, social media and lot of phone calls.
Don't revert your decision hearing from people about it's battery believe me it's worth it."
SAMSUNG Galaxy S22 5G,4,"This Phone is GEM but except battery. Battery is very very poor like 3-4 Hours screen time with medium heavy usage,
If samsung control the processor clock speed in low freq then phone is beast"
SAMSUNG Galaxy S22 5G,5,Delight to use. Feels premium I hand. Only negative side is battery back-up. Need to charge every day at 3pm if I start the day with 100% charge.
SAMSUNG Galaxy S22 5G,3,"The design and look are awesome,
Day mode camera 📸 Good, but the the night mode camera 📸 not Good. Performance Super, no lag, Battery 🔋 so poor, heating issue, when you are the 120hz refresh rate used, but you change refresh rate 60 hz then not any heating issue."
SAMSUNG Galaxy S22 5G,4,"Writing this device review after 15 days of using,
I got this phone at 34k. This is a fully packed mobile with lots of good features and specs. Battery easily lasts for more than 5.5hrs (100% to 25-20%) in simple + moderate use (on 60hz) and also 25watt charging is superfast according to 3700 mah battery capacity. It tooks 50-60 minutes to get fully charged and in 20 minutes, it charges the device to 50% with original Samsung Charger. This phone targets simple user who are not always active on their mobile screen. Camera, Performance, Display, In-Hand feeling all are really premium. Please do update to the latest Android version for smooth experience and good battery life. During first 3-4 days, the UI will learn your usage pattern and then it will optimise the phone's battery according to your usage and i also don't feel any kind of over heating while testing it with heavy games and application, it only gets warm which is very common in every phone. If you're a heavy user or looking for good battery phone which can last upto or more than 6hrs, then go with OnePlus and IQOO. I was also looking for Nothing phone 2 but it is still a new brand so trust issues are obvious. I was looking for a handy and flat display phone with Clean UI and good features, This device really matched my requirements."
SAMSUNG Galaxy S22 5G,4,Good
SAMSUNG Galaxy S22 5G,5,Faadu camera quality 👌👌👌👌👌💯
SAMSUNG Galaxy S22 5G,5,"Awesome pic 📸, outstanding performance, fabulous premium design, small device 👌. Extraordinarily UI 6."
SAMSUNG Galaxy S22 5G,5,I saw many comments regarding the battery performance but I don't feel much issues regarding the battery performance . This phone is not for the addicts it is one of the best daily use phone if u don't play much games. (I can say this suits for one who isn't always on their screen )
SAMSUNG Galaxy S22 5G,5,"Best camera phone in this range around 40k
battery is disappointing when u are a gamer or hard core user
Otherwise it can survive whole day in normal uses
Best phone in 40k
Camera, build quality, degien,display, sound are awesome"
SAMSUNG Galaxy S22 5G,4,A premium flagship phone. Everything is top notch. But the battery is not good and has heating issue if heavy gaming
SAMSUNG Galaxy S22 5G,3,"Mobile is good in all aspects except battery.
Battery backup is very very very very poor."
SAMSUNG Galaxy S22 5G,5,Samsung s22 very good mobile
SAMSUNG Galaxy S22 5G,5,Good
SAMSUNG Galaxy S22 5G,4,I found the camera is very good...phone is handy and offers good performance.Battery backup is average...you have to charge twice a day which is the only drawback I found
SAMSUNG Galaxy S22 5G,4,Good expect battery and heating issue
SAMSUNG Galaxy S22 5G,4,"The battery drains quick can use it no more than 12 hours with battery saver on but it gives top notch performance in whatever u wanna do, photos are amazinggg even videos are awesome with this device"
SAMSUNG Galaxy S22 5G,4,Good inhand feel and outstanding performance and camera is better than 13 . must compromise a bit about battery and heating issues bt charging is quick. iam satisfied
SAMSUNG Galaxy S22 5G,4,"Excellent Smartphone, Except Battery life"
SAMSUNG Galaxy S22 5G,4,Nice product
SAMSUNG Galaxy S22 5G,5,"Truly impressed with it's performance,build quality and camera but this phone have issue of heating"
SAMSUNG Galaxy S22 5G,3,"Battery dains like water, heats like an induction stove you can make omelette."
SAMSUNG Galaxy S22 5G,4,i have great experience with this phone
SAMSUNG Galaxy S22 5G,5,"Very good performance 👌
And camera quality is very nice 👌"
SAMSUNG Galaxy S22 5G,5,Nice phone and the camera is very good 👍
SAMSUNG Galaxy S22 5G,5,"Its amazing except Battery performance..
Love its camera and performance."
SAMSUNG Galaxy S22 5G,3,Fantastic mobile but. Battery week
SAMSUNG Galaxy S22 5G,4,This was such a great buy and a great value for money phone currently.. If u can adjust with battery and little bit heating issues u can go for it.. I choose this phone becuase of its compact looks beezellees display and premium design.. But currently i recommend u must extend a little budget and go with s23.. there us not much difference in both this phone but s23 will provide a more years of updates and it doesn't have heating issue..
SAMSUNG Galaxy S22 5G,4,"been using this phone for 7 days now, got this beauty for only 31k so will be keeping that in mind
if you are heavy user and use your phone for gaming and only like to charge your phone once a day, dont buy this.
if you can ignore that and and want to have a pho ne for content consumption. go for it
everything is top notch, the build quality, the camera, the UI, the processor, the size like everything is perfect
and for the price of 31k i can ignore the battery thing. i use this phone for music, videos and work and get around 6 hours for backup.
and the phone dont heat, it has not happened, i did play some heavy games just to check, no heating as of now."
SAMSUNG Galaxy S22 5G,4,"This is a amazing camera and performance,, and this design is so awesome but battery backup is weak but it's amazing 👍"
SAMSUNG Galaxy S22 5G,4,"The Samsung Galaxy S22 is a compact flagship phone with a beautiful design, great cameras, and fast software updates. However, its battery life is underwhelming, and it has high idle battery drain.

Pros:

Beautiful design
Great camera
Fast software updates
Compact size

Cons:

Bad battery life
High idle battery drain

Overall, the Samsung Galaxy S22 is a great phone, but its battery life is a major drawback. If you're looking for a compact flagship phone with a great camera and fast software updates, the S22 is a good option, but be prepared to carry a charger with you.

Here are some additional thoughts on the S22's battery life:

The S22 has a relatively small battery, at 3,700mAh. This is less than the batteries in many other flagship phones.

The S22's battery life can be especially poor if you use it for demanding tasks, such as gaming or video streaming.

S22 has high idle battery drain, meaning that it loses battery even when you're not using it actively.

If you're considering buying an S22, it's important to be aware of its battery life limitations. If you're a heavy user, or if you need your phone to last all day on a single charge, you may want to consider a different phone.

As battery backup isn't an issue for me hence giving 4 stars."
SAMSUNG Galaxy S22 5G,4,"Overall the phone is fabulous except for the battery.
Display is awesome as always stunning OLED display.
Camera is also great up to the mark
But when comes to battery device goes down ..
Observed heating issue while using camera.
Over all iam satisfied with the device .

And I was planning to give 5 star rating but due to 2 factors I I have rated the device 4 only
1. As already mentioned battery is too low compared with other phones in market .
2. In case of this full credit goes to Flipkart ...they are charging. 40 rupees for secure packing .but till now I couldn't find out what safety was there ... same old package of Flipkart with out any changes no any airbubles protection nothing just the paper box ..and we are paying extra rupees for this same packing.
@flipkart requesting your team to add any special secure package for fragile things and charge the money. Just for the old package please don't charge any extras.
If the secure package was ok then also I would have rated as 5."
SAMSUNG Galaxy S22 5G,5,"So anyone having second thoughts for this phone, trust me just buy this beautiful piece of art. The battery is good if you are a normal user, it charges fast so no issues but apart from battery bro everything is beautiful, its camera, its display, its sleek design every thing. Must buy"
SAMSUNG Galaxy S22 5G,5,Awesome mobile. Even in 2024. Camera is super awesome. It's so handy. Best Android phone.
SAMSUNG Galaxy S22 5G,5,"Umm.. best phone but battry is backup is low.. but phone is premium and looking wise very good and handy feel. This phone camera is very best and 3x tele photo mode is DSLR level photo graphy..
Thank you..."
SAMSUNG Galaxy S22 5G,5,Nice phone u can buy it.
SAMSUNG Galaxy S22 5G,5,Very nice phone but battery and charging is very 😞 😥
SAMSUNG Galaxy S22 5G,5,"Heating on aluminum frame and battery is draining fast but other than that everything is top noch , camera ,display,gaming performance, inhand feel every thing top class in 35k"
SAMSUNG Galaxy S22 5G,5,Loved it
SAMSUNG Galaxy S22 5G,5,"Great Camera with telephoto lens..
I Love you Samsung ❤️"
SAMSUNG Galaxy S22 5G,5,"Over all this is an amazing phone and 4.8 of 5 , dont compare the battery backup coz this is a handy one"
SAMSUNG Galaxy S22 5G,5,Camera performance is good
SAMSUNG Galaxy S22 5G,5,"This phone is soo compact which is liked by mostly everyone. It's performance is very good ( having sanpdrogen 8 gen1). but it heat up a little bit which is not a major problem. Is is waterproof. It's camera is better then iphone 12, as I tested it or 13 as well. And it feels slightly smaller then iphone 12. It's display is just insane. BGMI runs in full setting no lagg even in rush . But you have to charge it frequently for heavy gaming . I would recommend it .........😌😌"
SAMSUNG Galaxy S22 5G,5,It's awesome product justin case if you ignore battery uses it will be a good product for office purpose and professional uses
SAMSUNG Galaxy S22 5G,5,"Camara is osm but heating issue and battery's life is very low
My feedback phone is very osm and heandy phone"
SAMSUNG Galaxy S22 5G,5,"A tough competitor for iPhone 13
Awesome zoom 30x
Great portrait pics
Handy device
Good battery life
Fast processor
Worthy S series device"
SAMSUNG Galaxy S22 5G,3,"Very good Camera.
Battery life is poor, by end of day with normal usage it is almost dead. With battery less than 10% don't depend on phone for next day's morning alarm. Even with Wifi, Mobile network being off it dies down
Major issue that I have is poor face and fingerprint detection. Even with same facial exposure sometimes it gives error as Face not detected. Same with fingerprint too. Sometimes you need to press so hard multiple times. Real real issue at times of emergency. I love my iPhone 14 for the facial Recognition feature.
Performance otherwise is excellent, smooth typing, good display and overall with heavy duty Apps."
SAMSUNG Galaxy S22 5G,5,Excellent..best performance..best buy
SAMSUNG Galaxy S22 5G,3,"Only Camera phone.

Performance not upto the mark, Ram management is not good. Battery life is bad. Hardly I get 4hrs of SOT from 85% to 5%.

If you just want a compact phone with good cameras then only I will suggest you to buy this otherwise skip"
SAMSUNG Galaxy S22 5G,3,"Battery is bad, except battery phone is overall good, but if you are a heavy user you need to charge your phone thrice a day...except battery photos are awesome, display quality is at his best, inland feel is fantastic.."
SAMSUNG Galaxy S22 5G,5,What a beautiful phone....performed like a beast...camera quality awsome...just go for it without hesitation....
SAMSUNG Galaxy S22 5G,5,"Battery is fine, last upto 24-28 hrs with normal usage. 4/5
Dolby atmos sound quality is superb.5/5 Fingerprint sensor is not good -3/5
Camera and features 5/5"
SAMSUNG Galaxy S22 5G,4,"The good:
- SPOT ON size, weight and in hand feel (actually feels like a phone in hand, rather than a big brick)
- Outstanding build quality
- Aesthetic design that is just beautiful to look at, especially if you go for the matte black color
(Better than the latest S series and iPhones in my opinion)
- Impressive Camera quality (both for pictures and videos)
- Clean, smooth, vivid and high quality display as expected from Samsung
- Good call and speaker quality
- Received Android 14 updated with One UI 6.0 (6.1 expected soon)

The not so good:
- Upon heavy usage, heats up like a pan
- Battery life is a HUGE limitation, must carry a power bank or charger around when travelling

I'm able to live with the limitations as I like to keep my phone usage quite low, and I have access to charging sockets throughout the day."
SAMSUNG Galaxy S22 5G,4,Best mobile For camera But hit problem 😕 and battery backup 😒
SAMSUNG Galaxy S22 5G,4,"Nice one
But battery back up is decent"
SAMSUNG Galaxy S22 5G,3,"How can you make a product soo good yet soo bad.
I am stunned at the level of incompetence that Samsung has done with the battery here.
I mean you would love the phone everything that it is capable of, the speed, the camera, the display (phenomenal) and then you see your battery dying 1% every 3 minutes in even in battery saver mode."
SAMSUNG Galaxy S22 5G,5,Awesome Camera
SAMSUNG Galaxy S22 5G,5,Samsung s22 is the champ and maybe also called as android of iPhone. It literally seems to be powerhouse while during multitasking and also while gaming. It will only throttle when it gets hot. Camera is also good and gives good quality images and also night mode is good 👍. If you want a one hand compact phone and also want beast performance while doing gaming. Then you can go for this phone. Only con in this phone is the battery. It's 3700 and I need to charge twice a day as my usage. So buy before you do your research on this phone.
SAMSUNG Galaxy S22 5G,5,Terrific camera...
SAMSUNG Galaxy S22 5G,5,"Amazing product,value for money, Camera is awesome and delivered same day😍😍😍"
SAMSUNG Galaxy S22 5G,4,The photographic performance decreased after updating
SAMSUNG Galaxy S22 5G,4,"I bought this phone on BBD sale. It's working fine till now.
Pros:
1. Phone size is perfect.
2. Smooth performance .
3. Camera is good.

Cons:
1. Battery performance is not good for heavy users.
2. Heating issue is there.
3. Fingerprint sensor is a bit slow."
SAMSUNG Galaxy S22 5G,4,"Looks, camera design very nice
Overall loves this phone"
SAMSUNG Galaxy S22 5G,4,Over all it is a amazing flagship phone but with little heat issue.
SAMSUNG Galaxy S22 5G,4,Im using this for past 4 months from oct 2023. Phone is smooth and nice..Everything is good but.. Im facing heat issue while taking photos and videos I don't know is this normal. Battery is draining fast as per the usage..Max 8hr screen time is for 100%...
SAMSUNG Galaxy S22 5G,4,"Everything in this mobile is as per flagship standard except battery, this phone has very poor battery life, one should carry a PowerBank if going out for a longer period of time. Display is just 1080p. Performance is good."
SAMSUNG Galaxy S22 5G,4,"Best phone in the price , fast delivery by Flipkart.. Battery would have been better."
SAMSUNG Galaxy S22 5G,4,"This is the my opinion for s22 after 1 month of use.
For 39,999 I think it's best flagship with Lot of features and stable UI . But main problem of this device is the battery 3700 mAh battery is not enough for one full day use. Anyone who is comfortable with charging twice a day like me then you can go for this. And one this on 5G network it consumes more battery."
SAMSUNG Galaxy S22 5G,4,"Before I proceed with the review, let me tell you that this is going to be my secondary device. My primary device is still an iPhone.
As a secondary device, this is an all-round good phone.

Here are some of my initial impressions-

1. Good display with adequate outdoor brightness.
2. Compact size- this is one of the best features of this phone.
3. Good set of cameras.
4. Some useful features like Samsung Pay, DeX mode comes handy at times.
5. Performance is good- no major lag while casually using the device.
6. Heating is there, but it's manageable.
7. Speakers are decent.
8. Fingerprint scanner is somewhat good. If you have really dry hands (which some of us have during winters), then fingerprint scanner becomes unreliable at times.
9. Battery is decent. If you casually use this device, then the device will last for a typical working day. If you're a medium or heavy user, then please be prepared to carry a power-bank with you.
10. Build quality is good.

To conclude, I would say, if you're getting this device under 40K, and you're in market for a compact device, then go for this one. Remember, this phone is not meant for heavy usage. And as a secondary device, this serves the purpose well."
SAMSUNG Galaxy S22 5G,4,"**The Perfect Blend of Power and Style**

The Samsung S22 is a flagship smartphone that seamlessly combines cutting-edge technology with sleek design. From its stunning display to its powerful performance and versatile camera system, the S22 offers a premium experience that's hard to match.

**Design and Display:**
The S22 boasts a premium design with a sleek and slim profile, making it comfortable to hold and visually appealing. The device features a stunning 6.5-inch Super AMOLED display with vibrant colors, deep blacks, and excellent brightness levels, providing an immersive viewing experience for multimedia content and gaming.

**Performance:**
Equipped with the latest hardware, including a powerful Snapdragon/Exynos processor (depending on the region), the S22 delivers lightning-fast performance, handling multitasking, gaming, and demanding apps with ease. With ample RAM and storage options available, users can enjoy smooth and lag-free operation, even with intensive usage.

**Camera System:**
Samsung continues to raise the bar in smartphone photography with the S22's versatile camera system. The device features a triple-camera setup, including a high-resolution primary sensor, an ultra-wide lens, and a telephoto lens. Whether capturing stunning landscapes, detailed close-ups, or crisp portraits, the S22 produces impressive results with excellent color reproduction and dynamic range.

**Battery Life:**
The S22 is equipped with a robust battery that provides all-day usage on a single charge, even with heavy usage. Additionally, the device supports fast charging and wireless charging, ensuring users can quickly power up their device when needed.

**Software and Features:**
Running on Samsung's latest One UI software based on Android, the S22 offers a clean and intuitive user experience with a host of features and customization options. From advanced security features to seamless integration with other Samsung devices and services, the S22 enhances productivity and convenience for users.

**Conclusion:**
Overall, the Samsung S22 sets a new standard for flagship smartphones with its impressive design, performance, camera capabilities, and features. Whether you're a tech enthusiast, a mobile photographer, or a casual user, the S22 delivers a premium experience that exceeds expectations. If you're in the market for a top-of-the-line smartphone, the Samsung S22 should be at the top of your list."
SAMSUNG Galaxy S22 5G,4,Osm quality
SAMSUNG Galaxy S22 5G,4,"Overall nice ,camera quality is very good, only battery problem"
SAMSUNG Galaxy S22 5G,4,The display has a weird tint to it when its off. The phone heats up very quickly. No charging adapter inside the box. Camera is good and design and built quality is premium. You need to charge the device atleast 3 times a day. Power hungry processor
SAMSUNG Galaxy S22 5G,5,"I'm fully satisfied with this cute smartphone 😊😊
Just buttery smooth performance.
Love it ❤"
SAMSUNG Galaxy S22 5G,5,"Phone is good, but the price dropped after my purchase."
SAMSUNG Galaxy S22 5G,5,Value for money ❤️
SAMSUNG Galaxy S22 5G,5,Camra quility is best
SAMSUNG Galaxy S22 5G,5,"Best quality 👌
Nice mobile
And nice performance"
SAMSUNG Galaxy S22 5G,5,"The product is very nice. Delivery done exact in time. Everything about S22 is very good, Battery is not too bad for regular office use. Don't know about gamming as I don't use my phone for gamming."
SAMSUNG Galaxy S22 5G,5,Amazing camera + designed+ performace 😍🥰
SAMSUNG Galaxy S22 5G,5,"I'm writing this review after using it for 12 days,
The phone is really compact and performance is snappy,
Display is unmatched and candy to the eye,
Camera is unmatched at this price point
Not getting heating issue until now
Due to the compact form factor battery is small which can be an issue if you're a heavy user.
For casual usage it lasts for a day
Below 40k this phone's worth it"
SAMSUNG Galaxy S22 5G,5,"Camera ,processor,look,everything is awesome
It only lags in battery backup. In starting getting only 3 hrs Screen on time."
SAMSUNG Galaxy S22 5G,5,"It's design is most attractive, very sharp display quality, camera is awesome for this price, it's a better decision to buy galaxy S 22 than buying other high end versions which are expensive. Feeling satisfied. I highly recommend it. But if you want a big size display like S 23 Ultra or 14 or 15 Pro Max iPhone, this is not the right one."
SAMSUNG Galaxy S22 5G,5,"Nice Camara
Battery avg
Nice display"
SAMSUNG Galaxy S22 5G,5,Amazing phone
SAMSUNG Galaxy S22 5G,5,"Excellent Compact Premium Phone at this price.

Pros:
Good design and premium material feel
Smooth UI Thanks to 120 hz display
Great camera
Handy and better to use

Cons:
Poor Battery for this high end Snapdragon processor and overheating at times during Camera usage."
SAMSUNG Galaxy S22 5G,5,"Really great device.
BUILD QUALITY is really awesome all metal frame, glass back, flat display, compact size, everything is great.
BATTERY is a bit disappointing but suits Samsung's Fame it hardly gives 3 hours of screen on time.
HEATING is also a point in the device, it starts heating just under small pressure."
SAMSUNG Galaxy S22 5G,5,"Title: Excellent All-Round Performer!

Review:
Purchased the Samsung S22 during the Big Billion Sale at Rs.40,000, and I must say it's a fantastic device overall. The camera is truly awesome, capturing stunning moments with clarity. The 6-inch size strikes a perfect balance between being handy and providing an immersive viewing experience. The metal finishing adds a premium touch to the design. The mind-blowing Dolby Atmos experience delivers unparalleled sound clarity, making every audio moment a pleasure. The display is excellent, providing vibrant and crisp visuals. However, the only downside is the battery backup with 3700 mAh, which could be better. Despite this, it's a solid purchase for its features and the discounted price during the sale."
SAMSUNG Galaxy S22 5G,5,good 👍
SAMSUNG Galaxy S22 5G,5,If you need specially a camera mobile then go for it for sure coz it's camera quality is better than i phone 15 or 15 plus coz my wife has 15 plus.....not suitable for heavy user..!!
SAMSUNG Galaxy S22 5G,5,"Battery is a bit minus, except Battery mobile is awesome"
SAMSUNG Galaxy S22 5G,5,That's true about battery Drainage issue. But still it's a good smart to consider.
SAMSUNG Galaxy S22 5G,5,The performance of the phone is great and as well the camera so don't think and go for it of you are planning to buy a phone under 40k
SAMSUNG Galaxy S22 5G,5,Nice product 😁
SAMSUNG Galaxy S22 5G,5,"Excellent purchase under 50000. Excellent camera, Excellent display, good performance etc. I am not heavy user. So i don't face any serious heating or battery draining issues. I am getting one day battery backup easily."
SAMSUNG Galaxy S22 5G,5,"Product is very good i really love it when I grab the phone its feel great. I used many phone like realme , Blackberry, motrola, Micromax, oneplus, redmi, i phone and even samsung but when i used this I can't describe performance is very good the major issue that i found is that some heating problem while playing a game for a long time but performance of game is very good you didn't see any lag at all and one thing battery issues is also play a big role here battery backup is not good.. but it stand for a day but overall camera is soo much good...even i phone cannot be matched."
SAMSUNG Galaxy S22 5G,5,Everything is great but battery should be bigger
SAMSUNG Galaxy S22 5G,5,BEST PRODUCT..🤩
SAMSUNG Galaxy S22 5G,5,"Amazing phone 📱🖤✨😍 love it

Value of money 🤩🖤😍"
SAMSUNG Galaxy S22 5G,5,"Product is too much good and performance,color,camera is outstanding..Thank you Flipkart.."
SAMSUNG Galaxy S22 5G,5,"Fantastic Phone with a Few Quirks

I recently got my hands on the Samsung S22, and it's an awesome phone! The design is top-notch, and the compact size makes it incredibly handy. The display is stunning, providing an immersive experience.

While the battery backup is not the strongest, it's manageable for about two days. Initially, I faced some heating issues, which raised concerns. However, after two days, it normalized. I still notice a bit of heat during video and photo capture, but I assume it's within the normal range.

Despite these minor quirks, I love this phone! It's a great buy considering its overall performance and design."
SAMSUNG Galaxy S22 5G,5,Samsung never disappointed us. S series 🙌 👌🏻
SAMSUNG Galaxy S22 5G,5,It's a good choice. I got in 40k and better than iphone
SAMSUNG Galaxy S22 5G,3,"This is an almost perfect smartphone for anyone looking for a combination of good camera and good performance but, and it's a BIG 'BUT', the BATTERY!!!!!

Coming straight to the point, this phone has it all covered with good screen, great camera, great performance and OneUI is just cherry on top.

But to enjoy all these things you would need a great batter, at least a decent one! And this phone lacks that!

I have used this phone in almost every condition. Indoors, outdoors, while travelling or while working.

And everywhere I face the same issue! the battery just drains like anything!

If you properly use this phone then you will have to charge it every 3 to 4 hours depending on your usage.

Even at very light usage you will have to charge this phone at least twice to go through a working day!

Other than that, there's no area you will complain on! I love this device. Just hopped that the batter was better!"
SAMSUNG Galaxy S22 5G,3,Mobile battery backup is very poor
SAMSUNG Galaxy S22 5G,4,"Best in camera, battery life average"
SAMSUNG Galaxy S22 5G,5,Great product
